site,Q1_age,Q2_sex,Q3_grade,Q4_hispanic,Q5_race,Q6_height_m,Q7_weight_kg,Q25_bullied_school,Q26_sad_hopeless,Q27_suicide_consider,Q28_suicide_plan,Q29_suicide_attempt,Q30_suicide_injury,Q64_sexual_identity,Q65_transgender,Q80_social_media_hours,Q81_video_game_hours,BMI
XX,5.0,1.0,2.0,1.0,B,1.63,45.36,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,,17.072528134291844
XX,4.0,2.0,2.0,2.0,E,1.83,79.38,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,7.0,,23.703305563020688
XX,5.0,1.0,2.0,2.0,B,1.57,49.9,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,20.24422897480628
XX,6.0,2.0,3.0,2.0,B,1.68,72.12,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,25.55272108843538
XX,6.0,2.0,3.0,2.0,B  E,1.8,64.41,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,19.879629629629626
XX,5.0,1.0,3.0,2.0,B,1.57,47.17,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.1366789727778
XX,6.0,1.0,3.0,2.0,B DE,1.55,64.41,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,8.0,,26.8095733610822
XX,5.0,2.0,2.0,2.0,B  E,1.68,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,19.285005668934243
XX,5.0,2.0,3.0,2.0,B,1.65,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,21.660238751147844
XX,4.0,1.0,2.0,2.0,B,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,
XX,4.0,2.0,2.0,2.0,AB  E,1.75,78.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,25.47591836734694
XX,4.0,1.0,2.0,2.0,B,1.55,44.45,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,18.50156087408949
XX,5.0,1.0,3.0,2.0,BC,1.7,59.88,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,,20.719723183391007
XX,5.0,2.0,3.0,2.0,B,1.75,117.48,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,38.36081632653061
XX,6.0,2.0,3.0,2.0,B,1.75,58.97,2.0,1.0,2.0,1.0,,,1.0,1.0,2.0,,19.25551020408163
XX,7.0,1.0,,2.0,CDE,1.75,52.16,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,,17.031836734693876
XX,6.0,2.0,4.0,2.0,B,1.7,64.41,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,,22.28719723183391
XX,6.0,1.0,4.0,2.0,B,1.52,42.64,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,18.45567867036011
XX,6.0,2.0,4.0,2.0,B  E,1.85,68.04,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,19.880204528853177
XX,6.0,2.0,4.0,,,,,2.0,,,,,,1.0,1.0,1.0,,
XX,6.0,2.0,4.0,2.0,B,1.78,117.94,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,,37.223835374321425
XX,6.0,2.0,4.0,1.0,ABC,1.85,76.2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,22.26442658875091
XX,6.0,2.0,4.0,2.0,B,1.6,44.91,2.0,2.0,2.0,2.0,,,6.0,1.0,4.0,,17.542968749999996
XX,7.0,1.0,4.0,2.0,B  E,1.73,71.22,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,8.0,,23.796317952487552
XX,7.0,1.0,4.0,2.0,B,1.63,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,20.4862810041778
XX,6.0,1.0,4.0,2.0,B,1.55,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,22.655567117585846
XX,7.0,2.0,4.0,2.0,B D,1.7,72.58,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,25.114186851211073
XX,7.0,2.0,4.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,
XX,6.0,2.0,4.0,2.0,B,1.68,81.65,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,28.92928004535148
XX,6.0,2.0,4.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,
XX,6.0,2.0,4.0,2.0,B,1.73,67.59,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,22.583447492398676
XX,7.0,2.0,4.0,2.0,B DE,1.7,56.7,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,19.61937716262976
XX,6.0,2.0,4.0,2.0,B,1.83,73.48,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,21.94153304069993
XX,6.0,1.0,4.0,2.0,B,1.57,49.9,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,,20.24422897480628
XX,6.0,2.0,4.0,,B,1.83,67.13,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,20.045388037863177
XX,4.0,1.0,1.0,2.0,E,1.6,49.9,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,19.492187499999996
XX,4.0,2.0,1.0,2.0,B,1.57,43.55,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,17.668059556168604
XX,4.0,1.0,1.0,2.0,E,1.65,49.9,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,,18.328741965105603
XX,4.0,1.0,1.0,2.0,C E,1.7,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.61937716262976
XX,4.0,2.0,1.0,2.0,B,1.63,53.52,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.14377658173059
XX,4.0,2.0,1.0,2.0,B,1.75,67.59,2.0,1.0,2.0,2.0,,,6.0,1.0,1.0,,22.070204081632653
XX,4.0,1.0,1.0,2.0,B  E,1.75,67.59,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,22.070204081632653
XX,4.0,1.0,1.0,2.0,B,1.52,57.61,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,24.935076177285318
XX,4.0,1.0,1.0,2.0,B,1.55,50.8,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,21.144640998959414
XX,4.0,2.0,1.0,2.0,B,1.7,55.34,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,,19.148788927335644
XX,4.0,1.0,1.0,2.0,B,1.68,49.9,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,,17.67998866213152
XX,4.0,2.0,1.0,2.0,B,1.7,61.24,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,21.190311418685123
XX,3.0,1.0,1.0,2.0,B  E,1.78,60.33,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,19.041156419643983
XX,4.0,2.0,1.0,2.0,B,1.63,40.82,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,15.363769806917837
XX,4.0,2.0,1.0,2.0,B D,1.7,62.6,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,21.660899653979243
XX,3.0,1.0,1.0,2.0,B D,1.55,46.27,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,6.0,,19.259105098855358
XX,3.0,1.0,1.0,2.0,B,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,
XX,4.0,2.0,1.0,2.0,B,1.65,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.99265381083563
XX,3.0,2.0,1.0,2.0,B,1.63,50.8,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.120027099251008
XX,4.0,2.0,1.0,2.0,A  DE,1.78,65.32,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.616083827799518
XX,3.0,2.0,1.0,2.0,B  E,1.73,74.84,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,25.005847171639548
XX,5.0,2.0,3.0,2.0,B  E,1.88,77.11,2.0,2.0,2.0,2.0,,,1.0,1.0,7.0,,21.816998641919422
XX,6.0,1.0,3.0,2.0,B,1.57,48.54,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.692482453649234
XX,4.0,2.0,2.0,2.0,B,1.83,81.65,1.0,1.0,2.0,2.0,,,1.0,1.0,6.0,,24.3811400758458
XX,5.0,1.0,3.0,2.0,B,1.57,40.82,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,16.560509554140125
XX,5.0,2.0,3.0,2.0,B,1.83,61.24,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,18.286601570664992
XX,5.0,1.0,2.0,2.0,B  E,1.8,91.63,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,,28.28086419753086
XX,5.0,1.0,2.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,
XX,4.0,2.0,2.0,2.0,E,1.9,89.36,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,24.753462603878116
XX,5.0,1.0,3.0,2.0,B DE,1.52,47.63,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,20.61547783933518
XX,5.0,1.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,
XX,5.0,2.0,2.0,2.0,B,1.68,56.7,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.08928571428572
XX,4.0,2.0,2.0,2.0,B  E,1.85,62.14,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,18.156318480642803
XX,5.0,2.0,2.0,2.0,B D,1.7,62.14,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,21.50173010380623
XX,4.0,2.0,2.0,1.0,,1.8,79.38,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,24.499999999999996
XX,4.0,1.0,2.0,2.0,B D,1.52,49.9,2.0,,1.0,2.0,1.0,1.0,5.0,1.0,8.0,,21.597991689750693
XX,4.0,1.0,2.0,2.0,E,1.7,69.85,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,24.169550173010382
XX,6.0,2.0,4.0,2.0,B  E,1.8,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,17.5
XX,4.0,2.0,2.0,2.0,B D,1.7,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,18.833910034602077
XX,6.0,1.0,3.0,2.0,B D,1.73,99.34,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,,33.191887467005245
XX,5.0,2.0,3.0,2.0,B,1.63,46.72,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,17.584402875531634
XX,4.0,1.0,2.0,2.0,B,1.65,51.26,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,18.82828282828283
XX,5.0,1.0,2.0,2.0,B,1.6,56.25,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,,21.972656249999996
XX,4.0,2.0,1.0,2.0,B,1.55,50.8,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,,21.144640998959414
XX,4.0,1.0,1.0,1.0,B,1.68,61.24,2.0,2.0,2.0,2.0,,,1.0,1.0,7.0,,21.697845804988667
XX,3.0,2.0,1.0,2.0,B,1.73,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,21.975341641885795
XX,3.0,1.0,1.0,2.0,B,1.65,44.45,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,16.326905417814512
XX,3.0,1.0,1.0,2.0,B DE,1.65,49.44,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,18.15977961432507
XX,3.0,1.0,1.0,2.0,B,1.65,47.63,2.0,2.0,2.0,2.0,,,1.0,1.0,8.0,,17.4949494949495
XX,4.0,2.0,1.0,2.0,B,1.65,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.99265381083563
XX,4.0,2.0,1.0,2.0,B,1.63,51.71,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,19.46253152169822
XX,4.0,1.0,1.0,2.0,B,1.47,41.28,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,5.0,,19.1031514646675
XX,3.0,1.0,1.0,2.0,B,1.55,49.44,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.578563995837666
XX,3.0,1.0,1.0,2.0,B,1.57,57.61,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,23.372144914600998
XX,3.0,1.0,1.0,2.0,B,,,2.0,1.0,2.0,2.0,,,3.0,1.0,8.0,,
XX,4.0,2.0,1.0,2.0,E,1.78,73.94,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,23.336699911627317
XX,3.0,2.0,1.0,2.0,B,1.6,48.99,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,8.0,,19.136718749999996
XX,3.0,2.0,1.0,2.0,B,1.73,59.88,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.007350730061145
XX,3.0,2.0,1.0,2.0,B,1.73,69.85,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,23.33856794413445
XX,3.0,2.0,,2.0,B,1.73,64.86,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,21.671288716629356
XX,3.0,1.0,1.0,2.0,B,1.6,47.63,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,18.605468749999996
XX,4.0,1.0,1.0,2.0,C,,,2.0,1.0,2.0,1.0,,,2.0,2.0,3.0,,
XX,3.0,1.0,1.0,2.0,E,1.68,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.285005668934243
XX,4.0,1.0,1.0,2.0,E,1.7,54.43,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,18.833910034602077
XX,4.0,1.0,1.0,2.0,CD,1.63,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,20.4862810041778
XX,3.0,1.0,1.0,2.0,B,1.52,44.45,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.239092797783936
XX,3.0,1.0,1.0,2.0,B,1.5,34.02,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,8.0,,15.120000000000001
XX,4.0,2.0,1.0,2.0,B,1.65,41.73,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,15.327823691460056
XX,3.0,2.0,1.0,2.0,B,1.68,63.5,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,,22.498582766439913
XX,3.0,2.0,1.0,2.0,B  E,1.73,48.08,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,16.06468642453807
XX,3.0,1.0,1.0,2.0,B DE,1.52,52.16,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,,22.576177285318558
XX,4.0,2.0,1.0,2.0,B,1.68,68.04,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,24.107142857142865
XX,3.0,2.0,1.0,2.0,B,1.7,79.83,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,27.622837370242216
XX,4.0,1.0,1.0,2.0,E,1.73,88.45,2.0,2.0,2.0,2.0,,,1.0,1.0,5.0,,29.553276086738613
XX,3.0,2.0,1.0,1.0,BCD,1.7,86.18,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,,29.820069204152254
XX,4.0,1.0,1.0,2.0,B,,,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,,
XX,3.0,1.0,1.0,2.0,C,,,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,8.0,,
XX,3.0,1.0,1.0,2.0,B,1.55,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,22.655567117585846
XX,3.0,1.0,1.0,2.0,B,1.63,45.36,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,17.072528134291844
XX,3.0,2.0,1.0,2.0,B D,1.73,51.26,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,17.12720104246717
XX,4.0,1.0,1.0,2.0,B,1.65,65.32,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,23.99265381083563
XX,4.0,1.0,1.0,2.0,B,1.63,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,20.4862810041778
XX,3.0,1.0,1.0,2.0,BC,1.57,58.97,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,,23.92389143575804
XX,4.0,1.0,1.0,2.0,B,1.63,51.71,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.46253152169822
XX,3.0,1.0,1.0,2.0,B,1.63,47.17,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,17.753773194324214
XX,4.0,1.0,1.0,2.0,B  E,1.52,68.04,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,29.449445983379505
XX,4.0,1.0,1.0,2.0,B,1.65,53.07,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.493112947658403
XX,3.0,1.0,1.0,1.0,C,1.73,97.52,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,32.58378161649236
XX,,1.0,1.0,2.0,A  DE,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,
XX,3.0,2.0,1.0,2.0,B D,1.73,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,18.186374419459387
XX,4.0,1.0,1.0,1.0,B,1.55,44.45,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,18.50156087408949
XX,4.0,2.0,1.0,2.0,AB D,1.7,58.97,2.0,2.0,2.0,2.0,,,6.0,1.0,6.0,,20.40484429065744
XX,2.0,2.0,1.0,2.0,E,1.65,45.36,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,,16.66115702479339
XX,3.0,2.0,1.0,2.0,B,1.68,72.58,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,25.71570294784581
XX,3.0,2.0,1.0,2.0,B,1.75,104.33,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,34.0669387755102
XX,4.0,2.0,1.0,2.0,B,1.83,104.33,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,31.153513093851707
XX,4.0,2.0,1.0,2.0,B  E,1.68,68.04,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,24.107142857142865
XX,3.0,2.0,1.0,2.0,B,1.65,53.98,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.82736455463728
XX,3.0,2.0,1.0,1.0,B D,1.73,66.23,1.0,2.0,2.0,2.0,,,1.0,1.0,8.0,,22.129038724982458
XX,,2.0,1.0,2.0,D,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,
XX,3.0,2.0,1.0,2.0,B D,1.6,58.97,2.0,2.0,2.0,2.0,,,1.0,1.0,6.0,,23.035156249999996
XX,4.0,2.0,1.0,2.0,B D,1.73,58.97,2.0,2.0,2.0,2.0,,,6.0,1.0,6.0,,19.703297804804702
XX,3.0,2.0,1.0,2.0,D,1.8,97.52,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,7.0,,30.098765432098762
XX,3.0,2.0,1.0,2.0,B D,1.7,55.34,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.148788927335644
XX,3.0,2.0,1.0,2.0,B,1.65,81.65,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,29.990817263544542
XX,4.0,1.0,1.0,2.0,BCD,1.57,52.16,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,21.161101870258427
XX,3.0,2.0,1.0,2.0,E,1.68,68.04,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,24.107142857142865
XX,3.0,1.0,1.0,2.0,B,1.55,44.45,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,8.0,,18.50156087408949
XX,3.0,1.0,1.0,2.0,B  E,1.65,40.82,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,,14.993572084481178
XX,4.0,1.0,1.0,2.0,B D,1.65,58.97,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,,21.660238751147844
XX,4.0,2.0,2.0,2.0,B,1.68,83.92,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,6.0,,29.73356009070295
XX,5.0,2.0,2.0,2.0,B,1.75,68.04,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,22.21714285714286
XX,5.0,1.0,2.0,2.0,B,1.5,52.62,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,,23.386666666666667
XX,4.0,1.0,2.0,2.0,B D,1.52,62.6,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,27.094875346260388
XX,5.0,1.0,2.0,1.0,AB DE,1.6,58.97,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,23.035156249999996
XX,4.0,1.0,2.0,1.0,D,1.68,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,20.08928571428572
XX,5.0,2.0,2.0,2.0,B,1.68,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,23.302862811791385
XX,4.0,2.0,2.0,1.0,,1.7,82.1,2.0,1.0,2.0,2.0,,,6.0,1.0,8.0,,28.408304498269896
XX,4.0,2.0,2.0,2.0,D,1.68,52.16,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,8.0,,18.480725623582767
XX,4.0,2.0,2.0,1.0,A C,1.65,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,20.82644628099174
XX,5.0,1.0,2.0,2.0,B,1.52,46.72,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,20.221606648199444
XX,5.0,2.0,2.0,1.0,B,1.7,49.9,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,7.0,,17.26643598615917
XX,4.0,2.0,2.0,2.0,B,1.78,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,18.611917687160712
XX,5.0,2.0,2.0,2.0,B,1.73,86.18,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,28.794814394065956
XX,4.0,2.0,2.0,1.0,E,1.78,81.65,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,25.7701047847494
XX,5.0,2.0,2.0,2.0,B  E,1.73,108.41,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,36.22239299675899
XX,5.0,2.0,2.0,2.0,B,1.75,65.77,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,,21.47591836734694
XX,5.0,2.0,2.0,2.0,B  E,1.73,58.06,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.399244879548263
XX,4.0,1.0,2.0,2.0,B  E,1.57,44.45,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,,18.03318593046371
XX,4.0,2.0,2.0,2.0,B,1.78,88.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,27.77427092538821
XX,5.0,2.0,2.0,2.0,B,1.75,58.97,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,,19.25551020408163
XX,5.0,2.0,2.0,1.0,B D,1.78,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,17.179017800782727
XX,5.0,2.0,2.0,2.0,B DE,1.7,71.67,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,24.799307958477513
XX,4.0,2.0,2.0,1.0,B D,1.8,70.31,2.0,2.0,2.0,2.0,,,1.0,1.0,4.0,,21.700617283950617
XX,4.0,2.0,2.0,1.0,B DE,1.7,54.89,2.0,1.0,2.0,1.0,,,1.0,1.0,8.0,,18.99307958477509
XX,5.0,2.0,2.0,2.0,D,1.75,92.53,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,30.21387755102041
XX,5.0,1.0,2.0,2.0,B,1.55,66.23,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,27.567117585848074
XX,5.0,1.0,2.0,2.0,B,1.42,48.08,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,23.844475302519342
XX,4.0,1.0,2.0,2.0,B,1.5,54.43,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,,24.191111111111113
XX,4.0,1.0,2.0,2.0,B,1.57,48.54,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,19.692482453649234
XX,5.0,1.0,2.0,1.0,B,1.63,70.31,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,26.463171365124772
XX,5.0,1.0,2.0,2.0,B,1.65,54.43,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,19.99265381083563
XX,4.0,1.0,2.0,2.0,B,1.55,52.62,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,21.902185223725283
XX,5.0,2.0,2.0,1.0,E,1.75,65.77,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,21.47591836734694
XX,4.0,1.0,2.0,1.0,AB DE,1.65,56.7,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,20.82644628099174
XX,4.0,1.0,2.0,2.0,B D,1.68,61.24,2.0,2.0,2.0,2.0,1.0,1.0,,,8.0,,21.697845804988667
XX,4.0,1.0,2.0,2.0,B,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,,
XX,4.0,1.0,2.0,2.0,DE,1.6,61.24,1.0,1.0,,,,,1.0,1.0,8.0,,23.921874999999996
XX,3.0,1.0,1.0,1.0,B D,1.52,39.01,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,,16.88452216066482
XX,4.0,1.0,1.0,2.0,B,1.45,52.16,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,8.0,,24.808561236623067
XX,3.0,1.0,1.0,2.0,B,1.52,40.82,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,17.667936288088644
XX,4.0,1.0,1.0,1.0,B DE,1.52,47.63,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,,,20.61547783933518
XX,4.0,1.0,1.0,1.0,C,1.6,58.97,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,,,23.035156249999996
XX,3.0,2.0,1.0,2.0,D,1.63,58.97,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,22.19503933155181
XX,6.0,1.0,3.0,2.0,B,1.52,52.16,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,,22.576177285318558
